text,label
không hợp khẳu vị cho lắm thời_gian giao hàng rất nhanh,0
giày xin vì lí_do kĩ_thuật nên được tặng thêm một đôi nữa thích ghê,0
không nhu mong muon không co qua tang_ma viet la co that vong,0
date mới giao hàng rất nhanh cửa_hàng phục_vụ rất tốt rất đáng tiền,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc chắnmáy tuy nhỏ nhưng có võ ạđộ bền thì em chưa dám nói nhưng nếu có 10 sao em cũng vote ạrất cảm_ơn cửa_hàng,0
chất_liệu cặp ưng_ý và dày_dặn kết_cấu chắc_chắn màu đúng hình quảng_cáo thời_gian giao hàng rất nhanh nói_chung rất tốt,0
chất_lượng sản_phẩm tuyệt chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh rất đáng tiền cửa_hàng phục_vụ rất tốt,0
vở rất đẹp,0
khác so với hình_mẫu,1
chất_lượng sản_phẩm tuyệt_vời ốp rất là ưng_ý,0
chất_lượng tốt đóng_gói đẹp nếu giảm độ_mặn chút_xíu sẽ ăn được nhiều hơn,0
quat be giu trả rát mat thoi gian không co thoi gian rất không đáng tiền,1
sim mất 1 tháng sai_lầm khi mua chất_lượng sản_phẩm rất kém,1
sản_phẩm loa ba 20cm nhận mà đã bị hư lỗi không hoạt_động buồn vậy,1
rất yếu không dùng được,1
giày tốt mang êm cho sao ít vì chọn giao hàng trong ngày mà tận 3 ngày kể từ ngày order mới nhận được,1
cửa_hàng giao thiếu dụng_cụ lấy mụn cho e mất rồi,0
hag tam được hag bi lem keo nhieu quá mjnh co l y cửa_hàng nho kt truoc ma nhan hag kt thay lem keo rat nhieu lan sau cửa_hàng l y chat luong de kh hag yen tam,0
tôi nhận được 2 hũ 1 hũ còn nguyên tem 1 hũ tem chống hàng giả bị rách sản_phẩm đã bị mở ra trước đó và dán keo lại dấu keo đen nham_nhở trên sản_phẩm rất không hài_lòng về cách,1
dập có trợ_lực xài tốt tuy giá có hơi cao tí sản_phẩm đúng như mô_tả cửa_hàng nhiệt_tình giao đúng mẫu,0
chất_lượng sản_phẩm tuyệt_vời sẽ ủng_hộ,0
giao sai hàng cho khách,1
sản_phẩm tạm dùng được,0
sản_phẩm cực kém chất_lượng cường_lực để xước hết dán vào nhìn cái máy không khác gì đồ_bỏ,1
giày đẹp vải tốt rất đáng tiền,0
chất_lượng sản_phẩm rất kém rất không đáng tiền dùng bị nên nốt đỏ tốt nhất không nên mua,1
ghế chắc_chắn,0
ưng_ý sẽ ủng_hộ nhiều đơn hàng nữa ạ đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
đóng gói sản_phẩm rất đẹp và chắc_chắn mình chưa dùng nên chưa rõ chất_lượng nhưng hy_vọng sẽ tốt cảm_ơn cửa_hàng,0
ừ thì là mà quá tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn cửa_hàng phục_vụ rất tốt rất đáng tiền,0
đồ đẹp nhưng cửa_hàng gửi hàng chậm quá hichic dù_sao vẫn cho cửa_hàng 5 sao lần sau cửa_hàng nên gói hàng ki hơn tý nữa ạ,0
chất_lượng sản_phẩm tốt,0
đóng gói sản_phẩm rất đẹp và chắc_chắn gjầy mang rất êm giao hàng rất nhanh,0
hài_lòng thời_gian giao hành nhanh,0
chất chất_lượng sản_phẩm tuyệt_vời được cửa_hàng tặng thêm gói trà đào xinh_xinh sẽ ủng_hộ cửa_hàng nhiều hơn,0
hàng đẹp siêu xinh_xắn,0
chất_lượng sản_phẩm rất kém đồng_hồ hết pinshop phục_vụ kémib không trả lờimn nên cân_nhắc trước kbi mua,1
đẹp xuất_sắc nè,0
chất_lượng sản_phẩm tuyệtvời nhung con hoi dau,0
mùi thơm dễ_chịu chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
giày đẹpchuẩn size,0
tốt tôi hài_lòng với sản_phẩm của cửa_hàng chất_lượng sản_phẩm tuyệt_vời,0
thời_gian giao hàng rất chậm giao sai mã màu,1
mình mua bộ giường hơi kèm bơm_điện nhưng chỉ nhận được giường hơi thôi phải tự mua_cái bơm_điện để dùng lần đầu_tiên mua hàng tiki mà mình thấy không hài_lòng nhất lần sau sẽ không mua của nhà_cung_cấp này nữa,1
đóng gói sản_phẩm rất đẹp và chắc chắnchất_lượng phù_hợp với giá cảnói chung là giòn ngon,0
mua giày nưc gửi giày nam đến chịu,1
giày y_hình êm chân giá tốt cám_ơn cửa_hàng,0
mình nhấn huỷ đơn hàng vì lí_do cá_nhân nhưng cửa_hàng_không chấp_nhận yêu_cầu và vẫn tiến_hành gửi đồng_hồ thì bị tróc sơn 1 mắt chốt nhìn rất là lộ rất không hài_lòng về thái_độ phục_vụ của cửa_hàng,1
trình duyệt web edge của win 10 bị lỗi không xem được các clip trên các báo mạng mặc_dù đã vào seings view advanded seing bật adobe flashplayer nhưng vẫn không xem được phải chuyển sang chế_độ duyệt open with internet explorer hoặc xem bằng chrome,1
mẻ này ngon ghê khô vừa và cay írẻ con nhà mình thích ăn lắm nếu ít ngọt hơn chút thì càng tuyệt hơn vẫn sẽ ủng_hộ cửa_hàng lâu_dài,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn cửa_hàng phục_vụ rất tốt rất đáng tiềnmoi người ung ho cửa_hàng nha,0
sách rất đẹp mình rất thích yêu cửa_hàng vì giao hàng rất nhanh,0
mỏng các cạnh sắc không nên cho bé dùng 1 mình,1
dịch_vụ bên tiki vô_cùng tệ tôi mua 2 bình giữ nhiệt màu đen cùng với milo 1 đơn hàng của tôi mà tách làm 3 lần giao đặt_hàng từ ngày 1803 mà tới 2803 mới nhận được hoàn_chỉnh đơn hàng tôi nhập địa_chỉ ở công_ty mà phải đi 3 lần vô_cùng phiền_phức lần tách đơn hàng của tôi gửi tin nhắn xin_lỗi và thông_báo mà chẳng ghi ngày nào sẽ giao hàng,1
mua nhầm chats với cửa_hàng không thấy trả_lời cửa_hàng phục_vụ rất kém,1
nếu ai đang có cơ_hội du_lịch ở hàn quốc thì nên mua còn nếu muốn tìm_hiểu về văn_hoá con_người hàn quốc thì nên tìm cuốn khác ngoài việc hướng_dẫn các địa_điểm du_lịch và cách đi chơi thì quyển sách này không có nội_dung gì khác nên chỉ dành cho người đi du_lịch thôisách có in màu hình đẹp,1
kem ban_đêm thấm mịn da kem ban_ngày gây dị_ứng ngứa sane phâm không làm trắng chỉ làm đều màu_da,1
giay rot hot,0
hàng đẹpshop phục_vụ tốhanks you cửa_hàng,0
thái_độ wá tệ người_ta mua của mình đem đến ln cho mình mà cái thái_độ kieu đó không biêt nghĩ được cái gì ngươi làm kd chả ai thế đâu làm như có mình bán thôi hay_sao ấy quay lại mua không bán hả mơ đi,1
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời cửa_hàng phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh đóng_gói không kỹ cho lắm,0
đặt trưa hqua trưa hnay có hàng làm_ăn rất mau_lẹ 5 sao,0
dùng được mấy ngày mà nút chuột giữa đã không cuộn lên cuộn xuống được cửa_hàng mất uy_tín quá,1
rate 5 sao giao hàng nhanh hàng đúng với mô_tả,0
cửa_hàng ơi chán quá hôm_nay hí_hửng rất thích đồng_hồ này nhưng e chưa dùng hết cả ngàychỉ rửa tay vói tắm thôi đồng_hồ đã hấp_hơi hết ở trong rồi,1
lúc tôi đặt_hàng là 109k tại_sao đến lúc giao lại lấy 125k phải lấy đúng giá so với lúc đặt_hàng chứ chất_lượng sản_phẩm khá được vừa_tầm tiền,0
sản_phẩm phải bảo_quản ở nhiệt_độ 05 độ c mà gói hàng cửa_hàng gởi hôm_qua ghn chiều hôm_nay mới giao hàng trong điều_kiện bình thườngmình có hỏi giao hàng nhanh thì người_ta nói không nhận giao hàng bảo_quản lạnh nên mình nghĩ cửa_hàng nên tự_giao hàng sẽ tốt hơn cho khách_hàng,1
mở gói ra đã thấy vết cắt chất_lượng thì,1
đóng gói sản_phẩm rất đẹp và chắc_chắn chất_lượng hàng phù_hợp với giá tiền,0
giao không dung hàng bao bi cũ_nát thay doi sản_phẩm không báo trước cho khách biet,1
dây xài quá dở không có độ đàn_hồi phí tiền mua bực vào người,1
đóng gói cẩn_thận chất_lượng tốt,0
size không đúng chuẩn không đúng như quảng_cáo,1
đầu cắm micro usb gia_công quá tệ không cắm vô được galaxy a3 2016,1
bắp tay bắp_chân dùng có tác_dụng nhanh tiếc mỗi bụng mình rạn không dùng được vì quá ngứa nói_chung tốt chất_lượng sản_phẩm tuyệt_vời,0
mình hâm_mộ anh minh nhật từ lúc đọc những tác_phẩm của anh ấy trên trà sữa cho tâm_hồn khi ấy văn_phong của anh đầy tính nhân_văn và cảm_xúc nhưng khi mua quyển nơi những cơn gió dừng chân này thì mình vô củng thất_vọng cốt_truyện lộn_xộn truyện này liên_kết truyện kia bằng cách thay_đổi nhân_vật khiến truyện phức tâp rối_bù cả lên nội_dung cũng không thực_sự đặc_sắc đa_số chỉ xoay quanh công_việc và chuyện tình tan_vỡ của nhân_vật điểm cộng duy_nhất của tác là bìa được thiết_kế đơn_giản và rất trang_nhã với tông màu hồng,1
đóng gói tốt hàng đẹp và chất_lượng,0
chất_lượng sản_phẩm rất kém quá yếu chỉ sôi ụt ụt trứng còn không chínquá sai_lầm,1
hàng giao không đúng như hình_ảnh nhãn_mác đè lên nhau,1
hàg tốt giá tốt,0
bánh_dẻo ngon vô cùniá cả rẻ so với chát lượng mọi người nên ăn thử nhé sẽ ủng_hộ chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền,0
để lâu không dùng sẽ bị sét phần miệng và thân của bình nhưng 1 ít thôivề giữ lạnh hoặc nóng thì chỉ được khoảng 1 buổi như vậy cũng đủ tuy_nhiên về sau khi cho nước nóng vào bình thì thành bình rất nóng nóng đến_nỗi muốn bỏng cả tay,1
thôi quá hãi với htc lag má ơi đã cọc note 7,1
giao hàng nhanh đóng_gói cẩn_thận cửa_hàng nhiệt_tình với khách,0
cửa_hàng gói hàng trong hộp rất chắc_chắn không bị móp méo gì điem này mình rất thích hàng auth mình đang dùng chưa hết nhưng mua dự_trữ hộp này nhân lúc còn hàng sale,0
đáng đồng_tiền chất_lượng sản_phẩm tuyệt_vời,0
son đẹp giao hàng rất nhanh,0
giao hàng lâu quá khách nhắn_tin không thèm trả_lời,0
sản_phẩm như cứt ý dẹp mẹ đi chất_lượng sản_phẩm rất kém,1
tiki ơi sao sách em mua trên này lại không có mã vậy nó chỉ in thôi không có mã khai_báo sách chính hãng,1
đóng gói sản_phẩm rất đẹp và chắc_chắn cửa_hàng phục_vụ rất tốt rất đáng tiền thời_gian giao hàng hơi lâu một_chút nhưng cho chất_lượng sản_phẩm 5 sao,0
hàng y hình giày hơi cứng xíu đóng_gói chắc_chắn,0
chất_lượng sản_phẩm rất kém hàng rất tệ tôi rất muốn trả hàng shop có_thể giúp không,1
mình rất thích nhà_sách vì các đầu_sách đều có chọn_lọc cho bé và rất hấp_dẫn mình không mất nhiều thời_gian để tìm và đánh_giá nhà_sách đóng_gói rất đẹp chất_lượng sách râtd tốt giao hàng nhanh mong nhà_sách tiếp_tục phát_triển và chọn_lựa những đầu_sách hay cho trẻ,0
đóng gói sản_phẩm rất đẹp và chắc_chắn lần nào mua hàng của cửa_hàng cũng được tặng kèm xà_bông vui ơi là vui 33,0
huhu mình không thích ăn kitkat tí nào quá là ngọt ấy cơ_mà hình_như kitkat mình được cho của nhật ăn có_vẻ không ngọt như này cái kitkat này đặt hộ bạn nó cho 1 cái mà ngọt ăn không nổi còn to_đùng chứ bé_nhỏ gì đâu mình nghĩ nếu gảim độ ngọt thì ăn cũng tốt tại bánh xốp hợp phủ socola mà,1
mình đọc qua vài quyển sách của thạch cảm_thấy có_lẽ do mình không hợp với văn_phong của thạch hay nói đúng hơn là mình không thấm được cái sâu_sắc trong văn thạch đọc quyển sách này xong mình chỉ thấy câu_chuyện về người đàn_bà của thạch rất sáo_rỗng 1 type nhân_vật bị gán cho đủ mọi đau_khổ khác nhau à không phải gọi là chuyện về những con đ và tình_yêu không bao_giờ thành của họ hết cả chuyện không có tình_huống đặc_sắc viết văn không rõ văn kể hay tản_văn chắc do mình quen đọc truyện_dài cảm_thấy hơi hụt_hẫng,1
chất_lượng sản_phẩm tốt mà cay lắm ý mọi người mua ăn thì nhớ giảm gói sốt xuống đỡ cay nhé,0
bàn_phím chán đúng là tiền nào của đấy,1
lột mảng to khá dày đợi dưỡng kem cho trắng nữa thôi,0
tốt giày tốt,0
cửa_hàng gui hang không dung nhu hinh,1
về sài đk 3 ngàynước vào chết máy,1
hàng chuẩn nhiệt_tình phục_vụ có_thể còn gặp lại,0
bền_màu,0
đóng gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh ốp khá đẹp nhưng màu hơi tối so với ảnh trên mạng,0
e đặt tưởng màu đen ai_dè ra_màu này vậy y_chang con nít,1
mình rất hài_lòng với thời_gian giao hàng rất nhanh chuột cầm rất đã tay đầm và chắc_tay nhưng đồng_thời vì chuột đầm nên hơi nặng do chuột còn mới nên cái nút ở chỗ ngón_tay cái và nút giữa chuột khá cứng hơi khó nhấn kết_nối với thiết_bị tuyệt_vời với 3 thiết_bị cùng lúc rất đáng tiền mua,0
áo nhìn khác hẳn với hìnhthô quá và vải hay xù,1
cửa hàng phục_vụ tốt sản_phẩm tốt,0
thấy có đủ dung_lượng sim đã được kích_hoạt trước nên không bit được đến bao_giờ sóng cũng tạm được,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn cửa_hàng phục_vụ rất tốt cửa_hàng phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh ck mình rất thíchnhìn đẹp cám on cửa_hàng nhiều có nhu câu sẽ ủng_hộ tiếp,0
hàng dùng tốt tốt cho cửa_hàng 5 dùng hơi nóng nhưng không sao tốc_độ mạng ổn_định chất_lượng sản_phẩm tuyệt_vời,0
quá xịn,0
máy rẻ chạy ổn,0
mình nhận được hàng rồi thời_gian giao hàng rất nhanh sản_phẩm rất tốt,0
tiền nào của đấy chất xấu hàng gia_công chịu,1
sử_dụng không mượt như trước đây,1
mạch rất ổn,0
xin hỏi sao máy của mình bị lỗi hở viền bên công_ty kiểm_tra lâu vậy_mà không có kết_luận để đổi máy mới cho mình không có máy dùng hỏng mất bao_nhiêu việc,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
hãy để vẻ đẹp của hà_nội được thể_hiện qua vẻ đẹp của cả nước,1
